amount,browser,channel,customer_age,date,fraud,ip,isp,latitude,loginTime,longitude,lut_first_paid_date,lut_last_paid_date,minute_of_day,onceoff_vs_beneficiary,os,paymentType,region,rtc_indicator,to_acc_volume,to_bank,txn_timestamp,uuid,transactor_id
3565.85,Chrome_Some(91),channel_B,47.0,2021-06-21,0.0,105.247.71.179,VodacomBusiness,-26.3811,2021-06-21T11:30:15.000Z,27.8376,2020-12-21T21:48:26.000Z,2021-05-24T09:32:51.000Z,1240.0,B,Windows_Some(10),R,ZA_GP,0,71449.0,Undefined,2021-06-21T11:32:40.000Z,,2418381.0
2436.0,Chrome_Some(81),channel_B,63.0,2021-10-10,0.0,102.67.140.131,DataKeepers,-33.914,2021-10-10T15:59:08.000Z,18.4129,,,9.0,O,Windows_Some(10),A,ZA_WC,0,448229.0,InvestecBank,2021-10-10T16:00:09.000Z,,545334.0
1000.0,Edge_Some(18),channel_B,70.0,2019-08-01,0.0,197.89.21.85,OPTINET,-26.3811,2019-08-01T09:10:19.000Z,27.8376,2019-02-03T07:38:07.000Z,2019-07-02T14:42:06.000Z,82.0,B,Windows_Some(10),R,ZA_GP,0,15902.0,ABSABank,2019-08-01T09:13:22.000Z,,14770100.0
97000.0,,channel_B,73.0,2020-02-13,0.0,,,,,,2020-01-29T08:06:17.000Z,2020-01-29T08:06:17.000Z,788.0,B,,A,,0,1.0,,2020-02-13T07:49:08.000Z,,572246.0
1552.5,Chrome_Some(86),channel_B,0.0,2020-12-02,0.0,197.185.192.139,rain,-34.0486,2020-12-02T06:24:56.000Z,18.4811,,,371.0,B,Windows_Some(7),A,ZA_WC,0,30.0,NedbankLimited,2020-12-02T06:30:11.000Z,,13652547.0
1000.0,,channel_B,44.0,2020-05-01,0.0,,,,,,2019-10-01T05:54:45.000Z,2020-04-01T16:04:25.000Z,728.0,B,,A,,0,7.0,StandardBank,2020-05-01T07:48:08.000Z,,9362268.0
1500.0,IE_Some(11),channel_B,65.0,2020-11-20,0.0,168.142.192.64,InternetSolutions,-26.3811,2020-11-20T07:42:34.000Z,27.8376,2020-07-08T08:39:34.000Z,2020-10-27T09:45:32.000Z,818.0,O,Windows_Some(10),A,ZA_GP,0,73.0,ABSABank,2020-11-20T07:49:38.000Z,,420861.0
2400.0,,channel_B,0.0,2020-06-10,0.0,,,,,,2020-02-16T20:40:06.000Z,2020-02-16T20:40:06.000Z,744.0,B,,A,,0,18.0,,2020-06-10T10:12:24.000Z,,6599784.0
150.0,Chrome_Some(64),channel_B,46.0,2019-04-02,0.0,34.248.138.79,Amazoncom,53.3382,2019-04-02T12:14:25.000Z,-6.2591,2018-09-22T11:10:04.000Z,2019-03-29T16:03:58.000Z,942.0,O,Windows_Some(10),R,outside_ZA,0,75373.0,,2019-04-02T12:15:42.000Z,,8183163.0
300.0,IE_Some(11),channel_B,57.0,2018-01-14,0.0,41.13.176.152,Vodacom,-29.8556,2018-01-14T07:49:22.000Z,31.0449,,,1020.0,O,Windows_Some(7),A,ZA_KZN,0,0.0,ABSABank,2018-01-14T07:53:00.000Z,,7049008.0
11275.0,Chrome_Some(37),channel_B,85.0,2021-01-19,1.0,34.249.166.125,Amazoncom,53.3382,2021-01-19T11:06:44.000Z,-6.2591,,,1222.0,O,Windows_Some(7),A,outside_ZA,0,240.0,StandardBank,2021-01-19T11:08:22.000Z,,17859990.0
4000.0,IE_Some(11),channel_B,61.0,2021-09-29,0.0,41.0.228.146,VodacomBusiness,-25.6608,2021-09-29T04:34:43.000Z,27.2526,2021-03-05T12:37:43.000Z,2021-03-05T12:37:43.000Z,794.0,B,Windows_Some(10),F,ZA_NW,0,3.0,FNBRMB,2021-09-29T04:37:14.000Z,,750910.0
700.0,Chrome_Some(94),channel_B,0.0,2021-10-18,0.0,105.12.1.72,CellC,-26.3811,2021-10-18T17:41:50.000Z,27.8376,2021-10-11T15:41:01.000Z,2021-10-12T17:59:06.000Z,457.0,O,Windows_Some(10),F,ZA_GP,0,17.0,FNBRMB,2021-10-18T17:43:37.000Z,,10722401.0
300.0,Firefox_Some(64),channel_B,48.0,2019-07-02,0.0,105.186.79.91,TelkomInternet,-29.8556,2019-07-02T06:04:09.000Z,31.0449,2019-01-13T16:12:54.000Z,2019-04-28T14:02:05.000Z,320.0,B,Mac_OS_X_Some(10),F,ZA_KZN,0,11.0,FNBRMB,2019-07-02T06:05:20.000Z,,3180827.0
100.0,Chrome_Some(70),channel_B,33.0,2018-11-05,0.0,169.0.148.141,AFRIHOSTOTHER,-26.3811,2018-11-05T09:53:43.000Z,27.8376,,,10.0,O,Windows_Some(7),A,ZA_GP,1,4.0,StandardBank,2018-11-05T10:00:10.000Z,,5890975.0
500.0,Chrome_Some(77),channel_B,29.0,2021-10-05,0.0,34.243.8.224,Amazoncom,53.3382,2021-10-05T10:24:35.000Z,-6.2591,2021-09-15T09:22:07.000Z,2021-10-04T20:08:53.000Z,74.0,O,Windows_Some(10),A,outside_ZA,0,5959.0,ABSABank,2021-10-05T10:25:14.000Z,,11488735.0
1860.0,Chrome_Some(87),channel_B,38.0,2021-01-04,0.0,156.155.37.177,AxxessNetworks,-34.0486,2021-01-04T14:20:33.000Z,18.4811,2020-07-01T13:48:14.000Z,2020-12-04T11:59:23.000Z,1364.0,B,Windows_Some(10),F,ZA_WC,0,175.0,FNBRMB,2021-01-04T14:22:44.000Z,,4453460.0
20.0,Chrome_Some(77),channel_B,25.0,2021-06-21,0.0,52.213.1.104,Amazoncom,53.3382,2021-06-21T20:21:28.000Z,-6.2591,2021-04-19T19:14:57.000Z,2021-06-19T14:27:24.000Z,1322.0,O,Windows_Some(10),A,outside_ZA,0,367786.0,StandardBank,2021-06-21T20:22:02.000Z,,18654618.0
300.0,Chrome_Some(76),channel_B,60.0,2019-09-12,0.0,105.184.47.106,TelkomInternet,-29.1252,2019-09-12T20:09:25.000Z,26.163,,,125.0,O,Windows_Some(10),A,ZA_FS,0,0.0,CapitecBank,2019-09-12T20:26:05.000Z,,1509672.0
354.0,Chrome_Some(67),channel_B,50.0,2018-07-22,0.0,102.250.36.221,TelkomInternet,-29.0,2018-07-22T18:10:03.000Z,24.0,2018-01-15T09:11:38.000Z,2018-07-04T05:55:16.000Z,1052.0,B,Windows_Some(10),R,ZA_null,0,148410.0,Undefined,2018-07-22T18:17:32.000Z,,7020258.0
4374.6,Chrome_Some(93),channel_B,39.0,2021-09-23,0.0,197.89.125.215,OPTINET,-29.8556,2021-09-23T09:15:55.000Z,31.0449,2021-06-07T13:21:24.000Z,2021-07-20T18:17:25.000Z,806.0,B,Windows_Some(10),F,ZA_KZN,0,1829.0,FNBRMB,2021-09-23T09:25:26.000Z,,6726886.0
100.0,,channel_B,0.0,2021-01-03,0.0,,,,,,2020-12-02T08:35:28.000Z,2020-12-02T08:35:28.000Z,1362.0,O,,A,,0,368911.0,,2021-01-03T16:22:42.000Z,,26776059.0
3565.0,,channel_B,0.0,2020-09-07,0.0,,,,,,2020-06-13T06:55:23.000Z,2020-06-13T06:55:23.000Z,1092.0,B,,F,,0,76.0,FNBRMB,2020-09-07T08:18:12.000Z,,4769404.0
860.0,Safari_Some(12),channel_B,29.0,2019-01-30,0.0,197.185.119.194,rain,-33.914,2019-01-30T12:37:29.000Z,18.4129,,,1255.0,B,Mac_OS_X_Some(10),A,ZA_WC,0,38.0,CapitecBank,2019-01-30T12:44:55.000Z,,15393489.0
2000.0,IE_Some(11),channel_B,69.0,2019-05-27,0.0,105.224.217.77,TelkomInternet,-26.3811,2019-05-27T08:03:31.000Z,27.8376,,,330.0,B,Windows_Some(10),A,ZA_GP,0,9.0,StandardBank,2019-05-27T08:05:30.000Z,,4145799.0
1805.0,,channel_B,32.0,2019-11-22,0.0,,,,,,,,1116.0,O,,F,,0,93.0,FNBRMB,2019-11-22T10:18:36.000Z,,6668127.0
10500.0,,channel_B,50.0,2020-06-04,0.0,,,,,,2019-11-07T06:41:15.000Z,2020-05-04T12:28:25.000Z,216.0,O,,R,,0,544435.0,,2020-06-04T09:15:36.000Z,,714177.0
1980.0,Chrome_Some(83),channel_B,31.0,2020-06-17,0.0,105.247.239.83,VodacomBusiness,-33.9672,2020-06-17T12:05:57.000Z,25.5785,2019-12-08T07:00:08.000Z,2020-04-30T09:18:11.000Z,635.0,B,Windows_Some(10),R,ZA_EC,0,344619.0,ABSABank,2020-06-17T12:10:35.000Z,,11413010.0
20.0,Chrome_Some(37),channel_B,49.0,2021-01-06,0.0,54.72.104.58,Amazoncom,53.3382,2021-01-06T18:24:31.000Z,-6.2591,2020-08-17T21:47:12.000Z,2021-01-03T01:04:52.000Z,61.0,O,Windows_Some(7),A,outside_ZA,0,65460.0,NedbankLimited,2021-01-06T18:25:01.000Z,,306670.0
530.0,Chrome_Some(86),channel_B,37.0,2020-11-01,0.0,154.119.48.100,HeroTel,-33.9146,2020-11-01T09:47:26.000Z,19.1123,2020-06-02T14:27:12.000Z,2020-09-29T21:15:08.000Z,722.0,B,Mac_OS_X_Some(10),F,ZA_WC,0,12.0,FNBRMB,2020-11-01T09:48:02.000Z,,6389720.0
11000.0,Chrome_Some(78),channel_B,69.0,2019-12-01,0.0,105.225.245.182,TelkomInternet,-26.3811,2019-12-01T12:33:44.000Z,27.8376,2019-05-03T08:16:33.000Z,2019-11-01T07:37:52.000Z,661.0,B,Windows_Some(10),A,ZA_GP,0,9.0,NedbankLimited,2019-12-01T12:35:01.000Z,,4145799.0
50.0,Chrome_Some(77),channel_B,27.0,2021-08-27,0.0,34.242.245.23,Amazoncom,53.3382,2021-08-27T19:49:42.000Z,-6.2591,2021-05-02T20:29:50.000Z,2021-08-26T18:26:45.000Z,857.0,O,Windows_Some(10),F,outside_ZA,0,988934.0,FNBRMB,2021-08-27T19:50:17.000Z,,14883967.0
11500.0,Chrome_Some(77),channel_B,61.0,2021-02-02,1.0,52.214.42.24,Amazoncom,53.3382,2021-02-02T13:30:14.000Z,-6.2591,,,1140.0,O,Windows_Some(10),A,outside_ZA,0,45623.0,StandardBank,2021-02-02T13:31:00.000Z,,5431648.0
1440.0,Chrome_Some(86),channel_B,0.0,2020-11-18,0.0,165.49.40.28,wirulink,-26.3811,2020-11-18T14:13:28.000Z,27.8376,2020-04-28T12:39:38.000Z,2020-11-14T12:37:25.000Z,1253.0,B,Windows_Some(10),F,ZA_GP,0,65.0,FNBRMB,2020-11-18T14:20:53.000Z,,24075447.0
1000.0,Chrome_Some(64),channel_B,33.0,2018-03-03,0.0,169.0.242.180,AFRIHOSTOTHER,-26.3811,2018-03-03T06:38:32.000Z,27.8376,2017-11-09T19:37:19.000Z,2017-12-17T18:47:41.000Z,931.0,B,Mac_OS_X_Some(10),A,ZA_GP,1,5.0,NedbankLimited,2018-03-03T06:39:31.000Z,,10086781.0
176.6,Chrome_Some(88),channel_B,52.0,2021-02-04,0.0,41.246.28.126,TelkomInternet,-29.8556,2021-02-04T15:38:08.000Z,31.0449,2020-09-03T16:53:13.000Z,2021-01-28T17:53:37.000Z,275.0,B,Windows_Some(7),F,ZA_KZN,0,367.0,FNBRMB,2021-02-04T15:40:35.000Z,,8482478.0
200.0,,channel_B,62.0,2020-05-29,0.0,,,,,,2019-11-27T10:13:02.000Z,2020-04-27T13:16:27.000Z,725.0,O,,R,,0,316324.0,,2020-05-29T07:24:05.000Z,,83670.0
2715.57,Chrome_Some(75),channel_B,0.0,2019-08-07,0.0,41.114.93.38,MTNBusinessSolutions,-25.7599,2019-08-07T09:25:41.000Z,28.2604,2019-01-22T01:29:14.000Z,2019-07-10T10:10:21.000Z,594.0,B,Windows_Some(7),F,ZA_GP,0,4.0,FNBRMB,2019-08-07T09:45:54.000Z,,7560894.0
2466.29,Chrome_Some(66),channel_B,65.0,2018-05-05,0.0,41.13.70.102,Vodacom,-25.7599,2018-05-05T10:52:39.000Z,28.2604,2018-03-28T17:15:10.000Z,2018-03-28T17:15:10.000Z,559.0,B,Windows_Some(10),R,ZA_GP,0,6820.0,Undefined,2018-05-05T10:57:19.000Z,,714734.0
300.0,Firefox_Some(87),channel_B,0.0,2021-04-06,0.0,105.226.19.153,TelkomInternet,-29.9056,2021-04-06T18:30:20.000Z,30.9405,2020-09-14T07:09:21.000Z,2021-03-26T05:44:33.000Z,569.0,B,Windows_Some(7),F,ZA_KZN,0,26.0,FNBRMB,2021-04-06T18:33:29.000Z,,23889536.0
3121.93,Chrome_Some(65),channel_B,33.0,2018-07-03,0.0,41.8.150.45,Vodacom,-29.6177,2018-07-03T09:46:03.000Z,30.3835,2017-12-04T04:53:50.000Z,2018-06-04T07:30:43.000Z,728.0,B,Windows_Some(10),A,ZA_KZN,0,163.0,ABSABank,2018-07-03T09:48:08.000Z,,3157210.0
9211.0,IE_Some(11),channel_B,75.0,2021-03-23,0.0,160.119.51.58,TRUSC,-33.1012,2021-03-23T08:41:18.000Z,18.029,2020-10-23T12:31:17.000Z,2021-03-07T08:55:36.000Z,1224.0,B,Windows_Some(8),A,ZA_WC,0,6.0,CapitecBank,2021-03-23T08:44:24.000Z,,3519355.0
9000.0,Firefox_Some(84),channel_B,86.0,2021-01-11,0.0,105.184.112.75,TelkomInternet,-33.914,2021-01-11T10:22:38.000Z,18.4129,2020-11-28T10:02:22.000Z,2020-11-28T10:02:22.000Z,130.0,B,Windows_Some(10),A,ZA_WC,0,1.0,CapitecBank,2021-01-11T10:26:10.000Z,,2866741.0
250.0,Edge_Some(87),channel_B,68.0,2021-01-29,0.0,41.13.112.180,Vodacom,-25.7599,2021-01-29T13:22:13.000Z,28.2604,2020-10-16T07:52:32.000Z,2020-12-09T11:23:35.000Z,759.0,B,Windows_Some(10),R,ZA_GP,0,21266.0,Undefined,2021-01-29T13:24:39.000Z,,4566414.0
1000.0,Chrome_Some(77),channel_B,36.0,2021-04-13,0.0,52.214.42.24,Amazoncom,53.3382,2021-04-13T17:46:12.000Z,-6.2591,2021-02-04T14:16:31.000Z,2021-04-11T22:54:36.000Z,647.0,O,Windows_Some(10),A,outside_ZA,0,785.0,StandardBank,2021-04-13T17:46:47.000Z,,6563849.0
3000.0,Edge_Some(12),channel_B,53.0,2020-03-19,1.0,41.115.125.112,MTNBusinessSolutions,-29.8556,2020-03-19T15:07:31.000Z,31.0449,,,1.0,O,Windows_Some(10),A,ZA_KZN,1,0.0,NedbankLimited,2020-03-19T15:12:01.000Z,,7326081.0
40.0,HeadlessChrome_Some(77),channel_B,30.0,2021-09-27,0.0,34.250.139.96,Amazoncom,53.3382,2021-09-27T19:24:18.000Z,-6.2591,2021-03-06T07:01:02.000Z,2021-09-24T18:58:46.000Z,772.0,O,Linux_None,A,outside_ZA,0,62200.0,StandardBank,2021-09-27T19:24:52.000Z,,7235798.0
5710.0,IE_Some(11),channel_B,56.0,2019-03-26,0.0,105.228.72.235,TelkomInternet,-29.8556,2019-03-26T08:40:37.000Z,31.0449,2018-09-26T08:08:11.000Z,2018-09-26T08:08:11.000Z,1402.0,B,Windows_Some(8),A,ZA_KZN,0,103.0,InvestecBank,2019-03-26T08:47:22.000Z,,467701.0
1711.26,Chrome_Some(94),channel_B,37.0,2021-09-27,0.0,41.115.15.26,MTNBusinessSolutions,-29.8556,2021-09-27T07:23:23.000Z,31.0449,2021-03-25T06:47:55.000Z,2021-08-26T05:28:50.000Z,974.0,B,Windows_Some(10),F,ZA_KZN,0,2770.0,FNBRMB,2021-09-27T07:28:14.000Z,,3573287.0
1000.0,,channel_B,0.0,2019-12-02,0.0,,,,,,,,444.0,B,,F,,0,3.0,FNBRMB,2019-12-02T06:55:24.000Z,,5902157.0
100.0,Chrome_Some(37),channel_B,35.0,2021-07-11,0.0,92.240.200.109,M247Ltd,-29.0,2021-07-11T11:32:03.000Z,24.0,2021-07-09T07:25:29.000Z,2021-07-10T16:47:08.000Z,1248.0,O,Windows_Some(7),F,ZA_null,0,854316.0,FNBRMB,2021-07-11T11:32:48.000Z,,12338866.0
260.0,Edge_Some(88),channel_B,48.0,2021-01-31,0.0,105.226.30.82,TelkomInternet,-34.0486,2021-01-31T11:33:55.000Z,18.4811,2020-06-30T14:14:15.000Z,2020-12-31T08:30:46.000Z,1390.0,B,Windows_Some(10),F,ZA_WC,0,580.0,FNBRMB,2021-01-31T11:35:10.000Z,,1156228.0
51.39,Edge_Some(88),channel_B,50.0,2021-02-28,0.0,197.185.100.135,rain,-26.3811,2021-02-28T21:14:04.000Z,27.8376,2020-11-19T05:51:23.000Z,2021-02-04T18:57:22.000Z,954.0,B,Windows_Some(10),R,ZA_GP,0,299289.0,Undefined,2021-02-28T21:27:54.000Z,,503498.0
400.0,Firefox_Some(60),channel_B,47.0,2021-09-28,0.0,147.110.59.244,Eskomholdingssocltd,-26.3811,2021-09-28T06:12:11.000Z,27.8376,2021-03-01T15:06:08.000Z,2021-09-02T14:45:41.000Z,935.0,O,Windows_Some(10),A,ZA_GP,0,164106.0,ABSABank,2021-09-28T06:15:35.000Z,,5703413.0
100.0,Chrome_Some(77),channel_B,29.0,2021-10-07,0.0,34.240.79.140,Amazoncom,53.3382,2021-10-07T12:28:56.000Z,-6.2591,2021-07-17T08:04:25.000Z,2021-10-03T10:09:17.000Z,349.0,O,Windows_Some(10),F,outside_ZA,0,279977.0,FNBRMB,2021-10-07T12:29:49.000Z,,20770008.0
50.0,Chrome_Some(77),channel_B,25.0,2021-05-03,0.0,34.250.187.68,Amazoncom,53.3382,2021-05-03T21:20:15.000Z,-6.2591,2021-04-19T19:14:57.000Z,2021-05-01T21:31:42.000Z,530.0,O,Windows_Some(10),A,outside_ZA,0,346354.0,StandardBank,2021-05-03T21:20:50.000Z,,18654618.0
200.0,HeadlessChrome_Some(66),channel_B,40.0,2018-10-13,0.0,105.22.33.2,Seacom,-25.8677,2018-10-13T06:09:17.000Z,29.2319,2018-09-22T16:58:56.000Z,2018-10-09T16:59:53.000Z,585.0,O,Windows_Some(8),A,ZA_MP,0,41244.0,NedbankLimited,2018-10-13T06:09:45.000Z,,4061819.0
1000.0,,channel_B,15.0,2020-09-03,1.0,,,,,,,,1039.0,O,,F,,0,0.0,FNBRMB,2020-09-03T06:17:19.000Z,,9725758.0
217.0,,channel_B,0.0,2020-08-01,0.0,,,,,,2020-06-08T10:02:25.000Z,2020-07-04T20:25:49.000Z,369.0,B,,A,,0,6.0,,2020-08-01T16:06:09.000Z,,6270021.0
246.0,Edge_Some(88),channel_B,0.0,2021-02-09,0.0,154.117.171.194,BITCO,-25.7599,2021-02-09T01:33:38.000Z,28.2604,2020-07-09T08:21:01.000Z,2021-02-04T09:28:34.000Z,1413.0,O,Windows_Some(10),F,ZA_GP,0,18.0,FNBRMB,2021-02-09T01:35:33.000Z,,25199556.0
2506.74,Chrome_Some(90),channel_B,37.0,2021-05-18,0.0,192.143.75.201,airmobilecoza,-26.3811,2021-05-18T14:24:18.000Z,27.8376,2020-10-21T20:25:00.000Z,2021-04-19T11:26:06.000Z,118.0,B,Windows_Some(10),A,ZA_GP,0,333.0,ABSABank,2021-05-18T14:25:58.000Z,,4107670.0
1500.0,Chrome_Some(77),channel_B,22.0,2021-04-21,0.0,34.251.90.211,Amazoncom,53.3382,2021-04-21T18:46:12.000Z,-6.2591,,,1378.0,O,Windows_Some(10),A,outside_ZA,0,1583.0,ABSABank,2021-04-21T18:46:58.000Z,,22348727.0
9900.0,IE_Some(11),channel_B,0.0,2020-10-19,0.0,41.114.87.246,MTNBusinessSolutions,-25.7599,2020-10-19T09:31:40.000Z,28.2604,2020-08-31T08:23:22.000Z,2020-09-01T11:38:26.000Z,1436.0,O,Windows_Some(10),F,ZA_GP,0,17.0,FNBRMB,2020-10-19T09:35:56.000Z,,25199556.0
350.0,IE_Some(11),channel_B,48.0,2018-01-30,0.0,45.220.46.31,iSwitchCommunications,-26.1833,2018-01-30T05:03:43.000Z,28.3167,2017-06-30T05:20:35.000Z,2017-12-30T10:50:38.000Z,1408.0,B,Windows_Some(7),A,ZA_GP,0,5810.0,ABSABank,2018-01-30T05:11:28.000Z,,6552252.0
3000.0,Firefox_Some(65),channel_B,0.0,2018-12-31,0.0,105.186.159.109,TelkomInternet,-25.9766,2018-12-31T17:04:42.000Z,28.1144,2018-05-31T17:43:25.000Z,2018-11-30T20:36:49.000Z,1163.0,B,Windows_Some(7),R,ZA_GP,0,15845.0,StandardBank,2018-12-31T17:07:23.000Z,,4707605.0
776.45,Firefox_Some(63),channel_B,71.0,2018-12-06,0.0,169.1.169.128,AFRIHOSTOTHER,-29.7639,2018-12-06T09:40:34.000Z,30.7684,,,344.0,B,Windows_Some(7),F,ZA_KZN,0,41.0,FNBRMB,2018-12-06T09:41:44.000Z,,1060578.0
1334.18,,channel_B,39.0,2020-02-06,0.0,,,,,,2019-07-12T07:30:14.000Z,2019-12-18T10:55:09.000Z,298.0,B,,A,,0,616.0,,2020-02-06T10:52:58.000Z,,1866692.0
2300.0,Edge_Some(91),channel_B,49.0,2021-06-30,0.0,197.185.115.65,rain,-34.0486,2021-06-29T22:22:00.000Z,18.4811,2020-12-18T06:01:25.000Z,2021-06-05T23:00:16.000Z,1392.0,B,Windows_Some(10),F,ZA_WC,0,134.0,FNBRMB,2021-06-29T22:23:12.000Z,,2888269.0
11311.0,Chrome_Some(93),channel_B,0.0,2021-09-20,0.0,154.117.129.134,BITCO,-26.3811,2021-09-20T07:09:54.000Z,27.8376,2021-02-22T06:58:36.000Z,2021-09-17T07:05:31.000Z,1373.0,B,Windows_Some(10),A,ZA_GP,0,2490.0,StandardBank,2021-09-20T07:10:53.000Z,,21961612.0
1000.0,Opera_Some(78),channel_B,33.0,2021-08-15,0.0,105.0.0.203,CellC,-26.3811,2021-08-15T08:55:57.000Z,27.8376,2021-07-16T19:40:06.000Z,2021-07-16T19:40:06.000Z,616.0,B,Windows_Some(10),R,ZA_GP,0,42373.0,StandardBank,2021-08-15T08:58:16.000Z,,5940467.0
290.0,Firefox_Some(64),channel_B,35.0,2019-02-04,0.0,165.255.104.96,AxxessNetworks,-33.0354,2019-02-04T09:49:05.000Z,27.9159,,,1321.0,B,Windows_Some(10),A,ZA_EC,0,3.0,ABSABank,2019-02-04T09:58:01.000Z,,5362845.0
18000.0,Firefox_Some(89),channel_B,0.0,2021-08-13,0.0,105.227.226.160,TelkomInternet,-29.8556,2021-08-13T06:01:38.000Z,31.0449,2021-01-27T11:25:42.000Z,2021-08-12T05:43:37.000Z,141.0,B,Windows_Some(7),F,ZA_KZN,0,1283.0,FNBRMB,2021-08-13T06:02:21.000Z,,23889536.0
17593.19,,channel_B,0.0,2020-09-03,0.0,,,,,,2020-05-04T11:05:12.000Z,2020-05-04T11:05:12.000Z,111.0,B,,R,,0,270527.0,,2020-09-03T08:25:51.000Z,,11441128.0
6804.34,,channel_B,72.0,2020-08-21,0.0,,,,,,2020-01-21T21:05:42.000Z,2020-07-20T11:04:32.000Z,87.0,B,,R,,0,405465.0,,2020-08-21T06:25:27.000Z,,1213208.0
1850.0,Chrome_Some(68),channel_B,37.0,2018-08-20,0.0,41.189.77.134,Africainx,-26.3811,2018-08-20T09:44:56.000Z,27.8376,2018-02-15T20:03:25.000Z,2018-02-15T20:03:25.000Z,700.0,B,Windows_Some(10),A,ZA_GP,0,81.0,ABSABank,2018-08-20T09:47:40.000Z,,4107670.0
1257.6,Firefox_Some(91),channel_B,48.0,2021-09-04,0.0,41.115.115.5,MTNBusinessSolutions,-29.8556,2021-09-04T08:31:59.000Z,31.0449,,,72.0,B,Mac_OS_X_Some(10),R,ZA_KZN,0,71129.0,StandardBank,2021-09-04T08:49:12.000Z,,3180827.0
560.0,Chrome_Some(72),channel_B,62.0,2019-03-01,0.0,105.187.170.101,TelkomInternet,-29.0,2019-03-01T11:42:56.000Z,24.0,2018-09-29T16:07:34.000Z,2019-02-04T06:27:49.000Z,572.0,B,Windows_Some(7),A,ZA_null,0,32155.0,StandardBank,2019-03-01T11:45:32.000Z,,3959409.0
999.01,Chrome_Some(86),channel_B,42.0,2020-12-04,0.0,102.65.236.13,WebAfricaNetworks,-25.7599,2020-12-04T19:11:00.000Z,28.2604,2020-05-15T07:11:24.000Z,2020-11-23T10:31:50.000Z,378.0,O,Windows_Some(7),R,ZA_GP,0,29237.0,,2020-12-04T19:18:18.000Z,,661862.0
4133.0,,channel_B,0.0,2020-08-31,0.0,,,,,,2020-04-30T20:48:24.000Z,2020-08-30T20:04:45.000Z,724.0,B,,F,,0,11.0,FNBRMB,2020-08-31T07:24:04.000Z,,6599784.0
100.0,,channel_B,33.0,2021-10-26,0.0,,,,,,2021-09-28T01:01:23.000Z,2021-10-25T15:05:43.000Z,723.0,O,,A,,0,204567.0,,2021-10-26T17:00:03.000Z,,17807804.0
950.0,,channel_B,0.0,2020-08-17,0.0,,,,,,,,630.0,O,,A,,0,0.0,,2020-08-17T10:58:30.000Z,,11603728.0
2900.0,IE_Some(11),channel_B,68.0,2019-02-25,0.0,41.78.223.22,Breebandcoza,-29.1252,2019-02-25T08:54:51.000Z,26.163,2018-07-30T12:28:18.000Z,2019-01-28T12:56:38.000Z,586.0,B,Windows_Some(7),F,ZA_FS,0,18.0,FNBRMB,2019-02-25T08:57:46.000Z,,3194674.0
1359.0,Chrome_Some(81),channel_B,39.0,2020-11-05,0.0,41.71.122.10,RSAWEB,-26.3811,2020-11-05T21:21:57.000Z,27.8376,2020-09-29T20:15:03.000Z,2020-10-15T08:43:48.000Z,643.0,O,Windows_Some(10),A,ZA_GP,0,138249.0,InvestecBank,2020-11-05T21:22:43.000Z,,4740005.0
440.0,Chrome_Some(77),channel_B,29.0,2021-04-14,0.0,3.250.78.86,Amazoncom,53.3382,2021-04-14T05:39:52.000Z,-6.2591,2021-01-16T17:04:57.000Z,2021-04-13T02:19:43.000Z,271.0,O,Windows_Some(10),A,outside_ZA,0,480273.0,StandardBank,2021-04-14T05:40:31.000Z,,25607708.0
1920.0,Chrome_Some(70),channel_B,81.0,2018-12-18,0.0,41.13.136.72,Vodacom,-29.8556,2018-12-18T11:15:24.000Z,31.0449,2018-05-28T06:41:17.000Z,2018-10-30T09:23:14.000Z,330.0,B,Windows_Some(8),F,ZA_KZN,0,5.0,FNBRMB,2018-12-18T11:17:30.000Z,,987597.0
611.58,Safari_Some(13),channel_B,69.0,2020-01-30,0.0,197.229.2.172,TelkomInternet,-33.914,2020-01-30T10:04:53.000Z,18.4129,2019-07-29T15:21:34.000Z,2019-12-31T12:02:25.000Z,368.0,B,Mac_OS_X_Some(10),R,ZA_WC,0,411633.0,NedbankLimited,2020-01-30T10:06:08.000Z,,4456068.0
29950.62,IE_Some(11),channel_B,71.0,2019-10-07,0.0,41.177.109.58,Cybersmart,-34.0486,2019-10-07T12:29:28.000Z,18.4811,,,1101.0,O,Windows_Some(8),R,ZA_WC,0,109690.0,,2019-10-07T12:42:21.000Z,,6579800.0
3000.0,IE_Some(11),channel_B,0.0,2021-01-22,0.0,154.117.171.194,BITCO,-25.7599,2021-01-22T07:48:56.000Z,28.2604,2020-06-22T11:32:26.000Z,2021-01-21T21:48:47.000Z,880.0,O,Windows_Some(10),F,ZA_GP,0,393.0,FNBRMB,2021-01-22T07:50:40.000Z,,25199556.0
4040.95,Chrome_Some(70),channel_B,46.0,2018-12-03,0.0,155.93.234.112,Coolideas,-33.914,2018-12-03T21:10:23.000Z,18.4129,,,184.0,O,Mac_OS_X_Some(10),F,ZA_WC,0,16883.0,FNBRMB,2018-12-03T21:15:04.000Z,,377553.0
3982.54,Safari_Some(13),channel_B,83.0,2021-08-04,0.0,105.225.136.239,TelkomInternet,-34.0486,2021-08-04T11:01:44.000Z,18.4811,2021-02-03T11:34:49.000Z,2021-07-06T16:59:49.000Z,1384.0,B,Mac_OS_X_Some(10),A,ZA_WC,0,553.0,StandardBank,2021-08-04T11:11:04.000Z,,429180.0
